,ACES_1,ACES_2,BPOF_1,BPOF_2,BP_1,BP_2,COURT,DF_1,DF_2,FSOF_1,FSOF_2,FS_1,FS_2,ID1,ID2,RESULT_G,RPWOF_1,RPWOF_2,RPW_1,RPW_2,TPW_1,TPW_2,W1SOF_1,W1SOF_2,W1S_1,W1S_2,WIS_1,WIS_2
0,10.174581400801491,5.087290700400746,1.6957635668002484,7.348308789467742,1.1305090445334989,1.6957635668002484,Grass,4.522036178133996,4.522036178133996,72.91783337241067,63.87376101614268,46.350870825873464,33.91527133600497,655,7,39,63.87376101614268,72.91783337241067,20.349162801602983,22.610180890669977,70.65681528334369,66.13477910520969,46.350870825873464,33.91527133600497,36.74154394733871,26.566962546537226,13.56610853440199,16.957635668002485
1,20.70887022486364,12.692533363626106,2.0040842153093843,2.67211228707918,0.6680280717697948,0.0,Grass,3.3401403588489735,2.67211228707918,76.15520018175661,80.83139668414516,51.43816152627421,56.78238610043256,48,692,33,80.83139668414516,76.15520018175661,24.04901058371261,16.700701794244868,83.50350897122435,73.48308789467742,51.43816152627421,56.78238610043256,43.42182466503666,43.42182466503666,16.032673722475074,13.360561435395894
2,11.87034496760174,4.239408917000621,7.630936050601117,2.5436453502003724,4.239408917000621,0.0,Grass,1.6957635668002484,0.0,63.59113375500931,63.59113375500931,42.39408917000621,39.850443819805825,89,54,26,63.59113375500931,63.59113375500931,27.980098852204094,16.957635668002485,74.61359693921092,52.568670570807704,42.39408917000621,39.850443819805825,33.91527133600497,24.5885717186036,12.71822675100186,11.022463184201612
3,4.2213688790559365,3.7523278924941663,4.2213688790559365,3.283286905932396,1.8761639462470832,1.4071229596853123,Grass,3.283286905932396,2.345204932808854,64.2586151589626,65.19669713208614,37.0542379383799,40.33752484431229,288,18,47,65.19669713208614,64.2586151589626,22.513967354965,19.230680449032604,67.541902064895,61.913410226153744,37.0542379383799,40.33752484431229,30.487664126515106,30.018623139953327,14.540270583414896,12.664106637167814
4,10.666899855678981,1.422253314090531,7.82239322749792,6.400139913407389,3.5556332852263264,1.422253314090531,Grass,2.1333799711357964,2.844506628181062,70.40153904748128,68.97928573339074,44.80097939385172,46.223232707942245,19,79,31,68.97928573339074,70.40153904748128,30.578446252946414,22.75605302544849,78.22393227497919,61.15689250589283,44.80097939385172,46.223232707942245,33.422952881127465,29.156192938855877,14.222533140905306,9.24464654158845
5,2.2044926368403233,6.062354751310887,9.369093706571373,11.022463184201612,4.960108432890726,3.306738955260484,Grass,3.306738955260484,6.6134779105209685,92.58869074729357,77.70836544862138,67.78814858283992,44.08985273680645,47,77,40,77.70836544862138,92.58869074729357,35.271882189445165,40.78311378154597,87.07745915519276,83.21959704072219,67.78814858283992,44.08985273680645,41.885360099966135,28.107281119714113,9.920216865781452,14.3292021394621
6,8.05487694230118,3.3915271336004973,6.3591133755009315,6.3591133755009315,2.11970445850031,2.11970445850031,Grass,2.5436453502003724,1.6957635668002484,69.52630623881018,75.88541961431112,46.20955719530678,52.568670570807704,31,41,52,75.88541961431112,69.52630623881018,26.284335285403852,22.892808151803354,72.91783337241067,72.49389248071061,46.20955719530678,52.568670570807704,35.611034902805216,39.00256203640571,11.022463184201612,10.598522292501553
7,3.2260867856199846,6.452173571239968,6.452173571239968,4.301449047493313,1.6130433928099923,1.0753622618733285,Grass,1.0753622618733285,4.301449047493313,65.59709797427303,72.58695267644966,42.476809343996464,40.32608482024981,84,83,41,72.58695267644966,65.59709797427303,25.80869428495988,18.818839582783244,72.58695267644966,65.59709797427303,42.476809343996464,40.32608482024981,33.873911249009836,33.873911249009836,12.90434714247994,12.90434714247994
8,8.660506787586982,2.3619563966146315,11.809781983073158,0.7873187988715438,3.93659399435772,0.7873187988715438,Grass,3.93659399435772,3.93659399435772,56.68695351875115,83.45579268038365,37.00398354696257,53.53767832326498,43,116,28,83.45579268038365,56.68695351875115,37.00398354696257,14.959057178559336,78.73187988715439,61.41086631198042,37.00398354696257,53.53767832326498,30.70543315599021,31.49275195486176,11.022463184201612,14.959057178559336
9,12.24718131577957,4.898872526311828,4.082393771926522,4.082393771926522,3.265915017541219,0.0,Grass,0.0,1.6329575087706094,70.2171728771362,55.52055529820073,40.00745896487994,35.1085864385681,15,516,27,55.52055529820073,70.2171728771362,20.41196885963262,20.41196885963262,70.2171728771362,55.52055529820073,40.00745896487994,35.1085864385681,32.659150175412194,24.49436263155914,17.1460538420914,10.614223807008962
10,1.6957635668002484,3.3915271336004973,11.022463184201612,0.8478817834001242,4.239408917000621,0.0,Grass,3.3915271336004973,0.0,62.74325197160919,67.83054267200994,44.937734520206575,49.1771434372072,29,493,26,67.83054267200994,62.74325197160919,31.371625985804595,15.261872101202234,78.85300585621155,51.72078878740758,44.937734520206575,49.1771434372072,37.30679846960546,29.675862419004346,10.174581400801491,6.783054267200995
11,1.1305090445334989,8.478817834001243,9.044072356267993,7.913563311734492,2.826272611333747,1.6957635668002484,Grass,0.0,3.3915271336004973,74.0483424169442,75.74410598374442,55.39494318214145,41.828834647739455,677,670,39,75.74410598374442,74.0483424169442,31.65425324693797,25.43645350200372,80.26614216187842,69.52630623881018,55.39494318214145,41.828834647739455,36.74154394733871,32.784762291471466,11.87034496760174,11.305090445334988
12,4.898872526311828,0.8164787543853047,13.063660070164875,0.8164787543853047,4.082393771926522,0.0,Grass,0.0,2.449436263155914,62.868864087668456,78.38196042098923,48.172246508732975,53.88759778943011,492,221,27,78.38196042098923,62.868864087668456,35.1085864385681,17.962532596476702,80.01491792975987,61.23590657889786,48.172246508732975,53.88759778943011,35.1085864385681,32.659150175412194,9.797745052623656,10.614223807008962
13,7.348308789467742,5.511231592100806,22.044926368403225,18.37077197366936,7.348308789467742,1.8370771973669355,Grass,5.511231592100806,5.511231592100806,192.89310572352827,202.0784917103629,108.3875546446492,139.6178669998871,35,238,12,202.0784917103629,192.89310572352827,82.6684738815121,62.46062471047582,213.10095489456447,181.87064253932664,108.3875546446492,139.6178669998871,84.50555107887905,95.52801426308064,45.926929934173394,23.88200356577016
14,0.5126727062419355,1.5380181187258066,10.253454124838713,5.126727062419357,3.588708943693549,2.5633635312096783,Grass,1.025345412483871,5.639399768661292,68.18546993017743,75.36288781756454,47.6785616805,48.70390709298388,45,52,43,75.36288781756454,68.18546993017743,33.836398611967745,25.12096260585484,76.90090593629033,66.64745181145162,47.6785616805,48.70390709298388,32.298380493241936,30.76036237451613,10.766126831080646,10.766126831080646
15,9.797745052623656,1.8370771973669355,9.797745052623656,6.735949723678764,4.28651346052285,1.8370771973669355,Grass,4.898872526311828,3.674154394733871,72.87072882888846,69.80893349994355,37.35390301312769,44.702211802595436,553,36,36,69.80893349994355,72.87072882888846,32.455030486815865,26.331439828926076,78.99431948677822,63.68534284205378,37.35390301312769,44.702211802595436,28.780876092081996,25.10672169734812,17.758412907880377,12.24718131577957
16,11.022463184201612,0.0,11.022463184201612,3.3915271336004973,5.935172483800869,1.6957635668002484,Grass,1.6957635668002484,1.6957635668002484,59.35172483800869,71.22206980561043,32.21950776920472,59.35172483800869,176,510,26,71.22206980561043,59.35172483800869,37.30679846960546,17.805517451402608,78.85300585621155,51.72078878740758,32.21950776920472,59.35172483800869,29.675862419004346,27.980098852204094,11.87034496760174,5.935172483800869
