Unnamed: 0,ACES_1,ACES_2,BPOF_1,BPOF_2,BP_1,BP_2,DF_1,DF_2,FSOF_1,FSOF_2,FS_1,FS_2,ID1,ID2,RESULT_G,RPWOF_1,RPWOF_2,RPW_1,RPW_2,TPW_1,TPW_2,W1SOF_1,W1SOF_2,W1S_1,W1S_2,WIS_1,WIS_2,eloLoser,eloWinner,win
2797,11.967689514160154,1.8486490249633791,6.743947505950928,8.456334114074707,1.3862944841384888,3.2562868595123287,4.31939697265625,1.7148579359054563,97.0220947265625,58.97506713867188,60.35536193847656,39.292091369628906,854,14177,27,103.59967041015624,76.7047348022461,31.72235107421875,30.63057518005371,94.2555160522461,70.54912567138672,60.35536193847656,39.292091369628906,44.760833740234375,27.440584182739247,17.77233123779297,12.4779634475708,1772.9683596056118,1380.8157171845633,0
2799,4.162221431732179,1.934200406074524,4.344127178192139,3.4774274826049805,0.5017649531364441,1.4691658020019531,3.624334096908569,2.8550403118133545,78.32921600341797,74.71952056884766,46.51068115234375,45.14492797851562,25165,6627,28,82.6331787109375,67.34854888916016,23.21199607849121,21.360933303833008,71.9631576538086,61.07184982299805,46.51068115234375,45.14492797851562,32.475719451904304,28.58920478820801,16.275444030761722,11.121707916259766,1446.5015002511857,1413.7914407441033,0
2801,17.992162704467773,14.499287605285645,3.3152751922607417,7.483226299285889,1.989165186882019,1.5190609693527222,2.682111978530884,2.677667617797852,148.80206298828125,111.4952163696289,98.6623764038086,75.75712585449219,891,19962,11,152.094482421875,104.07288360595705,47.27301025390625,30.11803436279297,149.36842346191406,104.29586791992188,98.6623764038086,75.75712585449219,75.99452209472656,54.24898147583008,26.10089111328125,19.928852081298828,1600.3094267546762,1494.2992412085391,0
2802,3.5268783569335938,5.362321853637695,5.564886093139648,7.626936435699463,2.4578845500946045,2.760000467300415,2.0503203868865967,2.430734157562256,69.98094940185547,68.41055297851561,43.7489128112793,45.99151229858398,10014,22433,18,64.37483978271484,65.53759765625,25.04478454589844,24.79131507873535,65.70087432861328,72.07951354980469,43.7489128112793,45.99151229858398,27.06245994567871,36.36579132080078,13.59362506866455,10.922410011291504,1595.1304514528533,1501.1497269637366,0
2803,6.29803991317749,7.132251262664795,5.083487033843994,10.904614448547363,2.275337219238281,3.39813494682312,3.5745227336883545,2.6317598819732666,63.67974472045898,60.98001480102539,39.6959114074707,36.54014205932617,16994,12587,17,70.02010345458984,78.60785675048828,25.65017127990723,33.525157928466804,63.58100891113281,78.8112564086914,39.6959114074707,36.54014205932617,27.355791091918945,29.74498748779297,10.575047492980957,15.541110038757324,1693.9731348267692,1552.5396278656635,0
2805,2.853759765625,8.137120246887207,5.610263824462892,10.24564266204834,1.7414873838424685,3.1871700286865234,1.0641437768936155,5.4365668296813965,97.43526458740234,93.5000228881836,64.45505523681639,55.43518447875977,13269,9517,10,97.71427154541016,97.38092041015624,33.07296371459961,35.22586441040039,96.46488189697266,93.39952850341795,64.45505523681639,55.43518447875977,44.38797378540039,41.36675262451172,19.00393867492676,16.806907653808597,1561.3043526982106,1431.9785971878607,0
2808,5.227331161499023,6.759572505950928,6.331553936004639,4.737895965576172,2.246077299118042,2.5123882293701167,0.7322626709938049,3.1938965320587163,68.62649536132811,95.7138442993164,49.61447143554688,61.36507034301758,24008,558,20,72.71501922607422,93.44348907470705,26.1048526763916,29.18074607849121,73.58335876464844,91.7553939819336,49.61447143554688,61.36507034301758,36.61425018310547,47.0132942199707,10.864253997802734,15.561344146728516,1560.7542548459876,1547.9833367971778,0
2809,8.97043228149414,13.31527328491211,2.176033735275269,6.580146789550781,0.6784637570381165,2.011014223098755,4.806634426116943,4.497270584106445,72.37235260009766,79.27080535888672,42.17412185668945,57.65095520019531,4003,5844,20,74.08106994628906,81.1351547241211,21.15766143798828,28.49870109558105,72.19963073730469,83.59357452392578,42.17412185668945,57.65095520019531,35.23982620239258,44.61936569213867,15.802139282226562,10.475506782531738,1642.1131179679671,1456.759756546371,0
2810,1.1300009489059448,8.476590156555176,3.8926303386688232,3.5717585086822514,1.8372960090637207,0.959416925907135,3.7739124298095694,2.6521666049957275,62.36343002319336,63.66913223266602,41.81039047241211,39.54338455200195,672,1837,34,64.94644927978516,62.67355728149414,22.257232666015625,19.4603271484375,56.7174186706543,61.92451095581055,41.81039047241211,39.54338455200195,27.033411026000977,30.774553298950195,7.426775455474853,11.689623832702635,1707.0364518692675,1692.4474650471911,0
2811,3.834802627563477,9.922045707702637,3.8101303577423096,8.185242652893066,1.444740891456604,3.3815402984619136,1.6983128786087036,1.6199135780334473,66.95317840576172,75.03955078125,46.74925231933594,51.25887680053711,674,3833,15,74.20794677734375,78.72730255126953,25.45702171325684,33.430423736572266,67.50566864013672,87.59078979492188,46.74925231933594,51.25887680053711,31.42831420898437,41.802734375,10.62032985687256,12.357632637023926,1730.571893376488,1607.5178213589545,0
2812,0.9356845021247864,3.7158582210540767,2.5544321537017822,5.906641483306885,0.912619650363922,1.8410841226577759,1.84857714176178,3.7850100994110094,71.91095733642578,65.04012298583984,45.23262023925781,37.75703811645508,961,1841,21,60.72216796875,72.07262420654297,15.40112018585205,25.431020736694336,53.74166488647461,69.60276794433594,45.23262023925781,37.75703811645508,25.97193145751953,29.76994132995605,12.368611335754395,14.401809692382812,1476.4459784017542,1294.0238439128136,0
2813,7.091207504272461,7.396026611328125,4.526589393615723,13.655705451965332,2.190298557281494,4.745288372039795,5.554342269897461,6.388035297393799,117.63346099853516,96.7619400024414,72.09256744384766,55.9544792175293,10590,20846,9,98.6126480102539,118.14000701904295,33.050491333007805,48.55379104614258,105.00992584228516,111.47986602783205,72.09256744384766,55.9544792175293,48.56011962890625,43.56362915039063,23.399324417114247,19.362449645996094,1610.2419560970602,1471.3105638432107,0
2816,4.6421852111816415,7.311378002166747,5.019327163696289,10.204726219177246,2.1964244842529297,4.1920690536499015,1.2613320350646973,0.4107773303985596,71.40130615234375,57.385009765625,46.03340530395508,39.180572509765625,1718,5127,26,64.14500427246094,76.6642074584961,21.23276138305664,33.904617309570305,66.97000122070311,77.99506378173828,46.03340530395508,39.180572509765625,31.13326072692871,32.738677978515625,14.603985786437988,11.351768493652346,1643.0006766059314,1591.1731279356147,0
2817,2.374894380569458,13.08570957183838,7.497457981109619,5.76142168045044,2.260872840881348,2.600526094436645,2.8463356494903564,1.0758697986602783,66.13601684570311,111.84640502929688,38.48143768310547,72.74915313720703,7459,7,28,74.44867706298828,97.14495849609376,26.36350250244141,31.74601936340332,68.10054779052734,103.8373794555664,38.48143768310547,72.74915313720703,26.71000862121582,51.27395629882813,15.02702808380127,20.81741142272949,1725.7063793553205,1777.800807687404,0
2818,17.886348724365234,20.063325881958008,8.934048652648926,9.83429718017578,2.0587666034698486,2.0727813243865967,2.5088510513305664,1.4324716329574585,125.45072174072266,86.05117797851562,91.3805923461914,54.83818054199219,19689,891,14,118.11112213134766,107.51895141601562,33.204254150390625,38.89860534667969,120.4991226196289,106.37301635742188,91.3805923461914,54.83818054199219,68.99741363525389,48.73271560668945,18.297441482543945,18.741697311401367,1645.7709656352872,1569.674147430475,0
2819,5.656438827514648,9.361601829528807,4.85935640335083,3.745580911636353,1.967366337776184,1.4794498682022097,0.9798895716667176,1.5020132064819336,60.61919021606445,73.98174285888672,36.78090286254883,50.81380844116211,19,678,40,70.70136260986328,71.60906982421875,25.22839546203613,22.092214584350586,67.35906219482422,73.96011352539062,36.78090286254883,50.81380844116211,27.180908203125,40.07209396362305,14.949756622314453,11.795804023742676,2084.4629960564394,1756.2118419380386,0
2820,2.292426347732544,17.462575912475586,2.826889038085937,3.427311897277832,0.6446501016616821,1.4954881668090818,2.1019649505615234,3.059910535812378,65.11806488037111,64.39769744873047,37.82243347167969,40.28458786010742,11704,7772,29,68.78456878662111,65.38552093505861,18.834447860717773,20.39546203613281,60.59257888793945,67.07486724853516,37.82243347167969,40.28458786010742,28.015085220336914,33.931320190429695,13.743045806884766,12.74808406829834,1719.1388232707095,1434.9819980411057,0
2822,11.47264003753662,8.157788276672362,11.981608390808105,4.245823383331299,2.5050733089447017,3.048258066177368,1.1556429862976074,1.7523704767227173,115.02320098876952,60.82526779174805,81.01982879638672,39.06464767456055,11178,11522,22,136.61408996582028,64.47336578369139,45.8934211730957,27.45394325256348,128.13632202148438,71.97234344482422,81.01982879638672,39.06464767456055,65.22061157226561,31.07708549499512,17.022279739379886,13.441314697265625,1654.1427169142664,1631.3269787209235,0
2823,1.8722833395004272,19.585670471191406,1.689181923866272,3.422800779342652,0.6303527355194092,0.5817218422889711,1.731936812400818,1.386024832725525,78.06045532226562,63.2867317199707,57.25152587890625,42.51223754882813,655,5961,25,69.62584686279297,71.60213470458984,19.92008209228516,20.43474769592285,68.28452301025389,70.05229949951172,57.25152587890625,42.51223754882813,38.86045455932617,35.305625915527344,9.503994941711426,14.31192398071289,1700.071394269203,1505.2668398539802,0
2824,7.200613021850586,6.416784286499023,6.820444107055664,3.9434187412261963,1.1921894550323486,1.128804326057434,1.4093645811080933,1.4869776964187622,71.04595947265625,75.52427673339844,39.63640594482422,45.88835144042969,8806,20650,25,79.54623413085938,70.22294616699219,27.382986068725586,19.450584411621094,71.12759399414062,70.79682922363281,39.63640594482422,45.88835144042969,28.69435310363769,34.422622680664055,15.050251960754395,16.92362403869629,1763.8721580179806,1410.2629258011527,0
2825,10.448875427246094,10.575098991394043,9.02768611907959,2.1733739376068115,3.811437606811523,1.09702730178833,3.7623021602630615,1.2801669836044312,61.66668701171875,58.26086807250977,39.28845596313477,35.541927337646484,1092,22434,19,70.51181030273438,57.74779891967773,28.74953269958496,16.846418380737305,71.2297592163086,62.93391799926758,39.28845596313477,35.541927337646484,30.8033390045166,30.553977966308594,11.67688274383545,15.533523559570312,1809.3740787363322,1765.4045910569598,0
2826,6.91167688369751,8.671982765197754,4.89414644241333,3.240341186523437,1.6538931131362915,0.7942450642585754,0.7755619883537292,2.3510544300079346,78.88369750976562,60.54156494140625,55.45387268066406,41.95304489135742,10901,9842,36,66.73025512695311,63.85611343383789,22.457992553710934,17.824609756469727,73.76408386230469,58.58695983886719,55.45387268066406,41.95304489135742,40.90102005004883,32.069530487060554,10.405068397521973,8.692818641662598,1545.712835140267,1554.1968336740467,0
2827,2.6476337909698486,5.188373565673828,1.733693242073059,8.433659553527832,0.7526040077209473,2.778837203979492,2.5742666721343994,0.961678683757782,64.8148193359375,66.44521331787111,41.48666000366211,44.7794303894043,10014,23298,29,64.78557586669922,69.27388000488281,18.946836471557614,27.28233528137207,60.85067367553711,74.36455535888672,41.48666000366211,44.7794303894043,27.04485511779785,35.03474807739258,14.858978271484375,12.047473907470705,1613.2469090542038,1415.5805306881455,0
2828,2.275219202041626,1.832239270210266,6.580930709838867,6.6537723541259775,2.51859974861145,2.96375584602356,2.6760737895965576,0.8078451752662659,85.88471221923828,69.53482055664061,54.13818740844727,38.57049560546875,11492,3316,30,84.39801025390625,70.92668914794922,29.32650756835937,28.13093376159668,78.5875473022461,66.04983520507811,54.13818740844727,38.57049560546875,33.655506134033196,23.28385925292969,15.6055269241333,14.635043144226074,1514.1772046961044,1381.8018033889655,0
2829,6.007200241088867,15.46356964111328,5.263991832733153,2.6011974811553955,2.092963457107544,1.1698946952819824,5.216316223144531,5.8320465087890625,65.29899597167969,98.35235595703124,39.04461288452149,60.5255012512207,6848,1266,23,72.15087127685547,97.9997329711914,26.18984031677246,29.228425979614247,70.15747833251953,97.2912826538086,39.04461288452149,60.5255012512207,29.55432891845703,51.11283874511719,14.41330623626709,16.95001220703125,1554.7839478121493,1572.984978924832,0
2832,6.691978454589844,5.459117412567139,7.645427703857423,4.946323394775392,1.7714662551879885,3.4396026134490967,3.8195192813873287,1.3487762212753296,79.86624145507812,96.30097198486328,56.0915412902832,55.99319076538086,9043,18017,18,88.87516021728516,75.96147918701172,28.906402587890625,26.01081275939941,79.0447769165039,82.95025634765625,56.0915412902832,55.99319076538086,39.61520385742188,37.35662078857422,10.52316665649414,19.58281898498535,1511.396750515492,1497.604317644135,0
2833,9.867260932922363,9.988787651062012,4.676174163818359,5.55242919921875,1.5704164505004885,1.5086836814880369,4.209972858428955,2.9214661121368413,95.3725357055664,64.87434387207031,56.59317016601562,45.0727424621582,5917,4146,19,95.42889404296876,69.62540435791016,27.37676048278809,23.32485389709473,86.93175506591797,68.06427001953125,56.59317016601562,45.0727424621582,40.30735397338867,34.54019546508789,19.24764060974121,10.199214935302734,1725.4554852885715,1533.6901248415256,0
2834,3.905841588973999,15.080577850341795,4.747578144073486,2.273999214172364,1.364128589630127,0.9438593983650208,1.4356164932250977,2.292895793914795,64.91693115234375,71.06484985351562,41.7619514465332,46.45506286621094,685,75,36,66.69902038574219,65.2198486328125,20.6839599609375,17.502317428588867,61.15816879272461,69.59065246582031,41.7619514465332,46.45506286621094,26.31743812561035,38.52624893188477,14.156771659851074,13.562085151672365,1697.1993976456415,1664.8032305750141,0
2835,11.80451488494873,8.009869575500487,5.299326419830322,5.960318088531494,1.6653820276260376,2.5228466987609863,2.1415853500366206,2.1940371990203857,74.38385772705078,68.16667938232422,47.4176025390625,44.169830322265625,11953,4061,29,82.41390228271484,62.82458114624024,26.293859481811523,23.77983093261719,78.49394226074219,70.37480163574219,47.4176025390625,44.169830322265625,36.38051223754883,32.67185211181641,15.819572448730467,13.92311954498291,1872.0198888162151,1663.0276966186993,0
2836,5.9016571044921875,11.38568878173828,6.499229907989503,4.714362621307373,4.1708126068115225,1.2426997423171997,1.585692048072815,3.8069212436676025,70.87378692626953,66.09999847412111,39.53640747070313,41.57745361328125,7295,563,26,69.30705261230469,75.20328521728516,30.407470703125,22.96014976501465,78.69102478027344,68.92873382568361,39.53640747070313,41.57745361328125,31.18180656433105,33.18035125732422,17.10174560546875,12.788235664367676,1748.93682282431,1618.0935475761682,0
2837,6.63434362411499,13.439781188964846,4.079740524291991,4.5103044509887695,1.7886961698532104,1.5811179876327517,2.995041847229004,0.6933190226554871,70.06043243408203,65.13216400146484,38.56175231933594,43.77407836914063,5837,26923,23,66.81381225585939,75.26779174804688,21.962491989135746,23.97381591796875,71.01736450195312,73.57061004638672,38.56175231933594,43.77407836914063,33.14776992797852,37.06483840942383,15.907108306884766,12.531954765319824,1771.6867088396516,1549.6125112718523,0
2838,5.65070104598999,4.8210129737854,9.912699699401855,4.873561382293701,1.1630396842956543,1.2176536321640017,4.010432720184326,4.731170177459717,104.58592987060548,90.58373260498048,65.19770812988281,47.70905685424805,6002,18016,20,128.51933288574222,79.17516326904297,44.12942123413086,21.692636489868164,107.60308074951172,79.323974609375,65.19770812988281,47.70905685424805,44.744876861572266,35.96194839477539,18.72877693176269,21.669382095336914,1514.9279678309247,1372.7094493486666,0
2843,4.5045294761657715,5.523519515991211,3.508408308029175,7.9227867126464835,1.720767617225647,3.9399120807647705,6.5181846618652335,0.36192095279693604,100.68851470947266,67.85110473632811,60.99228286743164,40.5983772277832,791,22,20,87.58661651611328,73.06450653076172,24.625259399414066,31.37567710876465,86.52517700195312,76.55188751220703,60.99228286743164,40.5983772277832,44.38286209106445,27.92771339416504,17.517053604125973,17.248491287231445,1691.0999500616608,1806.4334382998866,0
2845,6.7898945808410645,3.426111221313477,4.4138054847717285,8.72773265838623,0.7370939254760742,2.5805883407592773,3.3769006729125977,1.2804851531982422,92.72308349609376,81.06387329101562,54.50327682495117,47.9398193359375,4010,11226,21,82.7713394165039,90.8219985961914,23.58806610107422,35.3115119934082,83.86184692382812,89.29500579833984,54.50327682495117,47.9398193359375,38.459716796875,36.120059967041016,21.81406593322754,17.863428115844727,1693.398970571597,1590.0086942097828,0
2846,7.682628154754639,8.310366630554201,3.4943883419036865,7.449028491973878,1.270424246788025,2.8856623172760014,3.951135873794556,1.7968195676803589,72.42092895507812,67.20488739013672,44.32754898071289,42.85896682739258,22432,7043,31,67.36280059814453,70.33106231689453,22.4409122467041,26.28386878967285,70.5797348022461,71.09800720214844,44.32754898071289,42.85896682739258,34.89644241333008,30.79780578613281,13.242375373840332,14.01633071899414,1537.498731237693,1639.8793571418028,0
2847,6.854544162750244,12.378811836242676,4.81061601638794,5.877579212188723,1.6874386072158811,1.8446431159973145,2.5872833728790283,3.8537685871124254,98.78814697265624,96.27447509765624,68.65799713134766,55.92260360717773,7452,677,14,97.27686309814452,91.48429107666016,30.9267635345459,28.68166923522949,101.52498626708984,91.6233139038086,68.65799713134766,55.92260360717773,50.46072769165039,43.45382690429688,20.137496948242188,19.48782157897949,1677.8846955909032,1831.170109799115,0
2848,6.9015746116638175,3.302231788635254,7.65334939956665,6.647031307220459,2.8063056468963623,1.990291237831116,3.9989402294158936,2.537973642349243,69.18781280517578,78.42694091796875,41.0163688659668,51.34024429321289,763,16994,18,69.30843353271484,63.97575378417969,26.97007942199707,21.09593391418457,72.190185546875,65.97413635253906,41.0163688659668,51.34024429321289,30.5998592376709,32.460693359375,14.620251655578613,12.417510986328125,1585.2240657146256,1648.6445760269758,0
2849,4.659639835357666,1.1889539957046509,5.526420593261719,4.690809726715088,2.3297581672668457,2.81173062324524,3.4668750762939453,2.12676215171814,66.94710540771484,69.76014709472656,45.49290084838867,44.95367431640625,24225,7455,22,68.96199035644531,59.8883171081543,25.57261657714844,20.71668815612793,64.08142852783203,59.87135696411133,45.49290084838867,44.95367431640625,30.70772361755371,27.32572364807129,7.801086902618407,11.82894515991211,1561.6269260850006,1449.6173103186022,0
2850,4.619274139404297,8.796947479248047,2.174943923950196,8.002974510192871,1.3329836130142212,2.713675737380981,2.4559485912323,0.7464656233787537,80.01799774169922,61.22712326049805,55.76275634765625,36.80341720581055,13799,748,18,57.53879165649414,75.65058135986328,16.044384002685547,29.57536125183105,65.31527709960939,72.50807189941406,55.76275634765625,36.80341720581055,38.57006454467773,28.285097122192386,10.700831413269043,14.64760971069336,1613.0801112793374,1434.6434577523996,0
2851,13.151046752929688,7.4705963134765625,7.607477188110352,5.515434265136719,3.012476682662964,1.9578605890274048,2.7647836208343506,1.6402925252914429,69.05217742919922,63.171142578125,49.21242141723633,43.47063064575195,4149,10116,23,72.38529205322266,72.03568267822266,27.439706802368164,25.34879493713379,76.31653594970703,72.62754821777344,49.21242141723633,43.47063064575195,40.44665145874024,34.722103118896484,8.430180549621582,12.55665111541748,1676.7902569156226,1505.5475169375006,0
2852,4.651715278625488,7.919431686401367,1.6717486381530762,4.728455066680908,1.397650122642517,1.6808881759643557,2.597873449325561,1.52862548828125,70.65802764892578,64.35342407226561,38.20338821411133,39.0942611694336,831,5054,21,61.82992553710938,64.05341339111328,18.161489486694336,22.32456970214844,59.13301467895508,67.23581695556639,38.20338821411133,39.0942611694336,24.225250244140625,29.54466438293457,16.746278762817386,15.36658000946045,1792.9925866157016,1503.9550957360557,0
2853,2.6936264038085938,4.615161418914795,7.873969554901122,6.0766353607177725,2.977545976638794,1.832077622413636,2.648743867874145,1.3706029653549194,67.78939819335939,69.64864349365234,39.85194396972656,45.60593795776367,84,9833,33,71.09558868408203,70.63944244384766,27.61094665527344,24.03141021728516,72.16531372070312,67.96146392822266,39.85194396972656,45.60593795776367,29.14890480041504,31.91750526428223,15.405463218688965,12.012557983398438,1677.460841982769,1477.4038562642636,0
2854,1.5903795957565308,11.190993309020996,6.260955333709718,12.907135009765625,2.794575452804565,3.739651679992676,1.5400978326797483,3.0473241806030287,73.4824447631836,93.72833251953124,49.96306228637695,62.66299819946289,1075,762,22,76.12616729736328,113.08834838867188,28.189956665039066,43.7724494934082,77.34933471679688,106.1954116821289,49.96306228637695,62.66299819946289,35.654693603515625,49.92363357543945,13.504681587219238,12.499324798583984,2083.0567358554067,1628.2488417993188,0
2855,2.4409146308898926,10.524836540222168,4.857051372528076,3.4996087551116943,1.6953264474868774,0.9302794933319092,0.6736553311347961,2.5469071865081787,63.94099807739258,58.22972106933594,39.77748489379883,35.62611770629883,468,11923,19,72.78271484375,55.98850631713867,25.18518257141113,14.480525016784668,66.40731048583984,58.81954574584961,39.77748489379883,35.62611770629883,28.76384162902832,31.41826820373535,12.458279609680176,12.920748710632324,1876.2692229180584,1594.1135268715313,0
2858,0.0,21.70882225036621,1.644394874572754,12.377453804016113,0.9866368770599364,3.9137952327728263,2.524369239807129,1.9602090120315552,76.02783966064453,84.00074005126953,47.13972091674805,53.15746688842773,19689,11521,14,60.13636779785156,119.82845306396484,17.94646644592285,48.91108322143555,57.54542922973633,115.28299713134766,47.13972091674805,53.15746688842773,25.66748046875,47.80131530761719,13.931485176086426,18.57060432434082,1659.8526370579611,1411.8469626270985,0
2860,4.603010177612305,11.08029842376709,5.061922073364258,5.717488765716553,2.920642614364624,0.9434692263603208,2.770533561706543,1.609596610069275,76.5963134765625,69.81261444091797,48.4072380065918,42.55786895751953,6101,7806,27,72.68621063232422,74.72616577148438,27.68734741210937,23.9525089263916,72.6106948852539,72.77639770507812,48.4072380065918,42.55786895751953,31.15242958068848,35.90306091308594,13.770916938781738,12.920832633972168,1861.843044019968,1613.2281717619599,0
2862,6.68716287612915,3.722850561141968,5.031643390655519,4.439368724822998,1.6950007677078247,2.038546562194824,2.070026636123657,1.3654876947402954,64.67088317871094,66.68450164794922,42.71522521972656,44.933536529541016,854,11178,22,68.43313598632811,70.87779998779297,25.3846378326416,23.71488380432129,67.87242889404297,66.94002532958984,42.71522521972656,44.933536529541016,31.598388671875,33.53731918334961,10.889399528503418,9.687826156616213,1794.4317644420585,1632.6793120778198,0
2863,5.140170097351074,4.802971363067627,1.8909648656845093,3.288919687271118,0.8630291819572449,2.010872602462769,3.9695520401000977,1.1720430850982666,64.55548095703125,51.66233444213867,42.58477020263672,37.05818557739258,34447,36402,28,52.79584884643555,55.24445724487305,12.336703300476074,17.958650588989258,54.69366455078125,56.62768936157226,42.58477020263672,37.05818557739258,32.26107406616211,30.740346908569336,10.095885276794434,7.928691864013673,1662.9242290729972,1533.8218297621786,0
2864,10.051944732666016,3.049276113510132,4.040678024291991,8.778881072998049,1.8003934621810913,3.793970823287964,2.4872827529907227,2.288750648498535,68.86917114257811,85.06197357177734,41.72597122192383,47.9685173034668,4010,22432,18,64.81692504882811,87.9844741821289,21.46516227722168,36.24499893188477,64.02993011474611,90.11454010009766,41.72597122192383,47.9685173034668,30.06228065490723,35.641300201416016,12.502482414245605,18.228246688842773,1711.9319698285778,1518.965731980712,0
2865,6.987743377685548,18.23760223388672,3.5766401290893555,5.102462768554688,1.6709829568862915,1.2918401956558228,4.066874027252196,1.8475557565689087,96.6132583618164,65.31600952148439,62.16567993164063,42.8809928894043,655,24008,31,93.0448989868164,76.37391662597656,26.00444602966309,24.15402412414551,88.17569732666016,74.78036499023438,62.16567993164063,42.8809928894043,45.7664909362793,35.51519775390625,16.404767990112305,15.1111421585083,1719.8860142005685,1540.9396349146218,0
2866,5.020261764526367,4.715568065643311,1.7623859643936155,3.3675873279571533,1.0376349687576294,0.6329563856124878,0.9881433844566344,1.518490195274353,61.5740852355957,57.35028076171875,41.53587341308594,40.72152328491211,43019,17476,23,59.10390090942383,62.29452896118164,14.70274257659912,19.95799827575684,58.85844802856445,62.65068435668945,41.53587341308594,40.72152328491211,35.065948486328125,32.130508422851555,9.089759826660156,10.562183380126953,1647.5392787330002,1539.7108865109333,0
2869,7.537295818328857,9.113289833068848,2.4911410808563232,3.736851692199707,0.3136056959629059,1.4229978322982788,3.491161346435547,2.6610100269317627,70.61239624023438,75.8758773803711,42.06063461303711,52.47542190551758,19,6848,21,63.8835334777832,70.99129486083984,17.497190475463867,21.94338798522949,63.58158874511719,74.84844207763672,42.06063461303711,52.47542190551758,32.898460388183594,41.96195602416992,13.185933113098145,10.94309902191162,2087.3594637973433,1551.8874800712467,0
2870,0.9489262104034424,5.961364269256593,2.8716309070587163,5.8783812522888175,0.783172070980072,2.667628288269043,1.863876223564148,1.4125261306762695,74.48896026611328,63.8007926940918,48.37178421020508,39.09082412719727,831,25165,17,59.05224990844727,67.69914245605469,14.369240760803224,26.881704330444336,54.02028274536133,72.67231750488281,48.37178421020508,39.09082412719727,29.96867370605469,31.02492713928223,9.682366371154783,14.7656831741333,1800.6581835661545,1438.8359033007325,0
2873,7.889734268188477,16.234367370605472,2.381781578063965,3.9528226852416983,0.9432703852653505,1.5776729583740234,1.7154221534729004,0.2570511996746063,66.44174957275389,114.34386444091795,39.7470703125,74.95368194580078,7459,1092,28,62.20126724243164,101.07565307617188,17.635189056396484,31.69250679016113,66.41414642333984,106.7159652709961,39.7470703125,74.95368194580078,32.821704864501946,53.77626037597656,15.957253456115724,21.247194290161133,1765.2668721572738,1769.8135859343781,0
2875,10.879852294921877,7.743153095245361,3.0601956844329834,3.3789989948272705,0.8074199557304382,1.6560610532760618,1.85122549533844,4.457342147827148,58.90024948120117,95.84679412841795,42.3562126159668,58.62224197387695,40427,36409,29,58.20333862304688,92.99288940429688,14.621593475341795,24.20918273925781,57.55772018432617,97.09542083740234,42.3562126159668,58.62224197387695,35.53338623046875,50.51948928833008,7.4027419090271,22.366744995117188,1558.2676076509713,1467.0428351252212,0
2876,7.809959411621094,17.264360427856445,6.578794479370117,2.9529526233673096,2.2386300563812256,1.4699435234069824,1.5808385610580444,3.722252607345581,73.7480697631836,66.35581207275389,47.76113510131836,41.50630187988281,11704,674,30,72.50601959228516,60.84560775756836,27.0913143157959,18.001123428344727,78.27021026611328,64.73907470703125,47.76113510131836,41.50630187988281,38.28064346313477,34.32779312133789,12.89825439453125,12.410151481628418,1752.1914680099972,1697.5192486372007,0
2877,11.899540901184082,3.6640899181365967,5.386249542236328,4.758866786956787,1.894267082214356,2.3858518600463867,4.462517261505127,4.055271625518799,93.89099884033205,64.03130340576172,57.51055908203125,33.953136444091804,961,7452,22,92.2681884765625,65.82850646972656,28.99884605407715,23.213518142700195,90.42035675048828,67.23044586181639,57.51055908203125,33.953136444091804,44.52178955078125,27.0353946685791,16.89973258972168,16.981529235839847,1525.1663230373445,1629.164350955313,0
2878,4.587527751922607,5.8857879638671875,4.241113662719728,6.905109405517577,1.5307763814926147,3.635998010635376,2.809437990188598,1.48965585231781,69.29322814941406,66.50478363037111,47.08848190307617,38.54718017578125,13429,6002,18,60.62803268432617,69.95330810546875,17.978862762451172,28.49183654785156,59.60628128051758,73.44988250732422,47.08848190307617,38.54718017578125,32.47719955444336,30.04896545410156,9.150221824645996,14.909083366394045,1680.2949950049142,1495.6420084574204,0
2879,9.169010162353516,6.4789581298828125,1.9079176187515257,8.738995552062987,0.5781553387641907,2.881283760070801,3.747939109802246,0.365102767944336,65.28900146484375,59.3729362487793,43.21134948730469,40.05097579956055,10014,10901,20,62.6750373840332,70.8747329711914,17.543935775756836,27.807790756225586,59.77241897583008,71.67733764648438,43.21134948730469,40.05097579956055,32.40466690063477,31.895004272460927,9.82382106781006,11.974544525146484,1639.1039632627255,1519.8557809317456,0
2880,9.008758544921877,9.572836875915527,7.819557189941406,10.265130043029783,1.7420663833618164,3.352442741394043,4.718663692474365,5.479549884796144,93.3958740234375,96.78653717041016,57.3764533996582,55.4194450378418,10590,13269,24,95.56133270263672,115.01580047607422,30.488943099975586,42.76411437988281,86.74298858642578,106.07933807373048,57.3764533996582,55.4194450378418,41.33224868774414,42.99108505249024,14.921798706054688,20.32413482666016,1637.7642096586628,1533.782099136608,0
2881,3.3720786571502686,5.457807540893555,4.962182521820068,8.930005073547363,2.4878034591674805,4.4043707847595215,3.038889646530152,2.626285552978516,80.05192565917969,68.20621490478516,54.20746231079102,48.6828727722168,9521,763,16,68.02735900878906,77.42317962646484,24.72329139709473,35.053096771240234,69.17377471923828,81.86612701416016,54.20746231079102,48.6828727722168,33.13020706176758,37.996498107910156,11.32027530670166,8.81653118133545,1737.07470475952,1564.7812665257388,0
